rock,file,url
Shale,Shale/Shale_009.png,"https://cdn.schoolspecialty.com/b9561a22-5b81-4670-8b78-b0f100272ccd/586666_JPG%20Output.jpg?width=700&height=700&fit=bounds&canvas=700,700&bg-color=ffffff"
Siltstone,Siltstone/Siltstone_001.png,https://upload.wikimedia.org/wikipedia/commons/4/42/SiltstoneUSGOV.jpg
Siltstone,Siltstone/Siltstone_002.png,https://gotbooks.miracosta.edu/rocks/sedimentary%20rocks/images/Siltstone.jpeg
Siltstone,Siltstone/Siltstone_003.png,https://www.eiscolabs.com/cdn/shop/products/ESNG0039_0c4bce54-c686-41e0-bd47-c37d72a08c5b_1055x700.jpg?v=1571438993
Siltstone,Siltstone/Siltstone_004.png,https://i0.wp.com/geologyscience.com/wp-content/uploads/2019/05/Siltstone.jpg?fit=1024%2C534&ssl=1
Siltstone,Siltstone/Siltstone_005.png,https://thumbs.dreamstime.com/b/natural-sample-siltstone-claystone-rock-white-background-specimen-clastic-sedimentary-composed-silt-sized-particles-clay-105086612.jpg
Siltstone,Siltstone/Siltstone_006.png,https://thumbs.dreamstime.com/b/natural-sample-siltstone-rock-white-background-specimen-clastic-sedimentary-composed-silt-sized-particles-clay-clay-minerals-88601107.jpg
Slate,Slate/Slate_001.png,https://www.eiscolabs.com/cdn/shop/products/zvzhmjv0bkxkg7ufx6wl_1016x700.jpg?v=1578504132
Slate,Slate/Slate_002.png,https://geology.com/rocks/pictures/slate.jpg
Slate,Slate/Slate_003.png,https://www.eiscolabs.com/cdn/shop/products/dvtdwqaeslg8msoylpaf_1200x600_crop_center.jpg?v=1605118046
Slate,Slate/Slate_004.png,https://www.shutterstock.com/image-photo/isloated-sample-black-slate-rock-260nw-56061250.jpg
Slate,Slate/Slate_005.png,https://www.hbarsci.com/cdn/shop/products/xqkl48uwdn05ra4tdryx_1256x700.jpg?v=1748462670
Slate,Slate/Slate_006.png,https://www.shutterstock.com/image-photo/isolates-sample-metamorphic-rock-slate-260nw-56061241.jpg
Slate,Slate/Slate_007.png,https://static.vecteezy.com/system/resources/previews/052/522/001/non_2x/dark-green-slate-rock-rough-texture-geology-sample-natural-stone-free-png.png
Slate,Slate/Slate_008.png,https://www.eiscolabs.com/cdn/shop/products/l4lbdgb6uhfgiirnytup_512x451.jpg?v=1578504157
Slate,Slate/Slate_009.png,https://www.eiscolabs.com/cdn/shop/products/l4lbdgb6uhfgiirnytup_1200x1056.jpg?v=1578504157
Travertine,Travertine/Travertine_001.png,https://www.eiscolabs.com/cdn/shop/products/caz2fzeachhtekftqk3d_721x700.jpg?v=1578949932
Travertine,Travertine/Travertine_002.png,https://m.media-amazon.com/images/I/81o9LDH0MrL.jpg
Travertine,Travertine/Travertine_003.png,https://www.eiscolabs.com/cdn/shop/products/cev33d5fybt0qj56dyhe_1024x1024.jpg?v=1578949930
Travertine,Travertine/Travertine_004.png,https://thumbs.dreamstime.com/z/natural-sample-travertine-rock-white-background-specimen-limestone-tufa-porous-cellular-sedimentary-formed-deposition-103681586.jpg
Travertine,Travertine/Travertine_005.png,https://c8.alamy.com/comp/GRA9D2/macro-shooting-of-sedimentary-rock-specimens-travertine-tufa-limestone-GRA9D2.jpg
Travertine,Travertine/Travertine_006.png,https://thumbs.dreamstime.com/b/natural-specimen-travertine-limestone-tufa-porous-cellular-sedimentary-rock-formed-deposition-calcium-carbonate-calcite-103681608.jpg
Travertine,Travertine/Travertine_007.png,https://cdn.britannica.com/52/127752-004-5999E3D8/Travertine.jpg
Travertine,Travertine/Travertine_008.png,https://thumbs.dreamstime.com/b/natural-sample-tufa-limestone-rock-white-background-specimen-travertine-sedimentary-porous-variety-formed-carbonate-103681622.jpg
Travertine,Travertine/Travertine_009.png,https://images.fineartamerica.com/images-medium-large-5/travertine-rock-sample-daniel-sambrausscience-photo-library.jpg
Travertine,Travertine/Travertine_010.png,https://thumbs.dreamstime.com/b/natural-sample-travertine-rock-white-background-specimen-limestone-tufa-porous-cellular-sedimentary-formed-deposition-103681586.jpg
Tuff,Tuff/Tuff_001.png,https://m.media-amazon.com/images/I/819UUWXOrYL.jpg
Tuff,Tuff/Tuff_002.png,https://sandatlas.org/wp-content/uploads/00422-IMG_7493-ignimbrite.jpg
Tuff,Tuff/Tuff_003.png,https://c8.alamy.com/comp/TX47KK/volcanic-tuff-rock-sample-isolated-on-white-TX47KK.jpg
Tuff,Tuff/Tuff_004.png,https://media.sciencephoto.com/e4/17/03/09/e4170309-800px-wm.jpg
Tuff,Tuff/Tuff_005.png,"https://m.media-amazon.com/images/I/819UUWXOrYL._UF894,1000_QL80_.jpg"
Tuff,Tuff/Tuff_006.png,https://c8.alamy.com/comp/2S54CJ0/closeup-of-sample-of-natural-mineral-from-geological-collection-unpolished-ash-tuff-rock-isolated-on-white-background-unpolished-ash-tuff-rock-2S54CJ0.jpg
Tuff,Tuff/Tuff_007.png,https://sites.pitt.edu/~cejones/GeoImages/2IgneousRocks/IgneousTextures/9Pyroclasticz/TuffOneFullRock.jpg
Tuff,Tuff/Tuff_008.png,https://c8.alamy.com/comp/2ARNC4B/closeup-of-sample-of-natural-mineral-from-geological-collection-unpolished-ash-tuff-rock-isolated-on-white-background-2ARNC4B.jpg
Tuff,Tuff/Tuff_009.png,https://geology.com/rocks/pictures/rhyolite-specimens.jpg
